1.13170731707317	6
1.18425	11
1.19925	35
1.21768292682927	30
1.258	59
1.29075	64
1.2925	34
1.299	59
1.3025	36
1.3135	11
1.3165	2
1.34825	19
1.35344827586207	3
1.354	83
1.35975	3
1.364	13
1.37275	35
1.38825	24
1.39225	57
1.393	13
1.394	5
1.40338266384778	8
1.408	33
1.411	71
1.418	23
1.42	26
1.42175	6
1.422	86
1.42225	2
1.43161094224924	5
1.4365	15
1.44075	59
1.4455	18
1.44825	25
1.454	19
1.457	21
1.4575	4
1.45775	138
1.45875	26
1.46275	314
1.46375	103
1.466	39
1.46675	11
1.47325	27
1.48075	24
1.4825	5
1.483	13
1.48325	42
1.48875	89
1.4925	21
1.49525	20
1.49825	70
1.499	173
1.49975	25
1.50325	23
1.5055	37
1.5075	5
1.508	39
1.5095	86
1.51	48
1.5115	19
1.51925	23
1.5205	5
1.5215	32
1.52325	65
1.532	63
1.53625	11
1.54175	20
1.5425	112
1.5445	19
1.54575	7
1.5475	125
1.55175	15
1.552	3
1.55625	44
1.557	19
1.55925	29
1.56322795341098	6
1.565	36
1.56525	49
1.56575	118
1.566	13
1.569	30
1.572	48
1.57325	18
1.57475	38
1.57925	83
1.58025	13
1.58075	5
1.58225	43
1.58285428642839	180
1.5875	95
1.5895	29
1.59	44
1.59125	2
1.596	15
1.597	7
1.5985	54
1.59975	44
1.60075	58
1.60125	6
1.60225	6
1.606	15
1.60625	5
1.6065	44
1.607	107
1.60925	10
1.61025	110
1.61375	10
1.61425	17
1.6165	3
1.618	10
1.6185	13
1.629	33
1.631	14
1.634	81
1.63575	21
1.636	14
1.63825	121
1.63875	4
1.6405	32
1.641	30
1.64275	20
1.64525	30
1.6455	50
1.647	23
1.64725	14
1.65075	7
1.65125	37
1.65175	61
1.65225	183
1.6525	10
1.653	16
1.657	148
1.6585	2
1.65875	45
1.661	7
1.66175	18
1.665	12
1.6655	82
1.669	5
1.6695	3
1.67025	10
1.6705	11
1.67075	11
1.67125	13
1.67725	13
1.6775	18
1.6785	19
1.67925	29
1.682	9
1.68425	37
1.68825	57
1.68925	26
1.6925	3
1.69325	13
1.69425	15
1.69475	27
1.6995	48
1.701	35
1.7025	10
1.704	17
1.70625	10
1.70725	14
1.7145	8
1.71625	34
1.7165	3
1.718	49
1.719	27
1.71975	99
1.72	22
1.72325	6
1.72425	6
1.7248322147651	7
1.726	5
1.72925	200
1.7315	19
1.7345	3
1.73525	41
1.739	33
1.741	4
1.74425	7
1.7455	5
1.747	43
1.749	16
1.751	48
1.7525	55
1.7535	22
1.7565	41
1.757	6
1.76075	2
1.766	46
1.76675	8
1.76775	11
1.76825	19
1.7685	5
1.77075	283
1.7715	10
1.7745	6
1.777	7
1.7815	83
1.7825	3
1.783	39
1.78425	9
1.7855	23
1.78625	131
1.787	4
1.78775	10
1.788	3
1.79375	12
1.79475	23
1.7965	7
1.79875	5
1.8005	5
1.804	99
1.8045	3
1.80475	25
1.8055	18
1.80625	10
1.80725	21
1.8075	7
1.8105	12
1.81125	7
1.813	8
1.815	29
1.81575	14
1.816	141
1.8165	13
1.81675	184
1.8235	19
1.824	10
1.826	3
1.8265	84
1.827	28
1.829	3
1.82975	83
1.8345	2
1.83725	10
1.83975	105
1.84175	9
1.8435	22
1.84425	7
1.8445	17
1.845	15
1.84725	69
1.84775	5
1.84975	220
1.85175	7
1.8545	2
1.85625	4
1.85725	53
1.85825	2
1.86075	6
1.861	5
1.86325	8
1.864	6
1.86725	119
1.874	30
1.8745	38
1.875	99
1.8775	5
1.87825	26
1.8785	6
1.88025	45
1.8805	26
1.881	11
1.882	3
1.8835	16
1.88525	179
1.88575	18
1.8875	23
1.889	57
1.88925	1
1.88975	1
1.89025	7
1.8915	57
1.89175	1
1.89325	19
1.8945	9
1.898	3
1.89875	37
1.9005	25
1.90225	20
