0	56
1	2230
2	48
3	59
4	51
5	28
6	29
7	18
8	40
9	34
10	33
11	33
12	19
13	21
14	25
15	13
16	18
17	13
18	14
19	29
20	15
21	7
22	24
23	10
24	6
25	12
26	13
28	10
29	21
30	1
31	15
32	12
33	14
34	8
35	5
36	13
37	4
38	2
39	17
40	13
41	6
42	21
43	17
44	8
45	2
46	2
47	7
48	5
49	12
50	9
51	6
52	7
53	4
55	11
56	16
57	9
58	7
59	9
61	8
62	12
63	2
64	9
65	13
66	9
67	12
68	4
69	14
70	4
71	15
72	10
73	24
74	13
75	6
76	3
77	15
78	4
79	10
80	5
81	2
82	3
83	15
84	13
85	12
86	8
87	11
88	4
89	5
90	24
91	11
92	20
93	20
94	26
95	6
96	13
97	26
98	24
99	34
100	23
101	26
102	13
103	17
104	23
105	30
106	40
107	24
108	24
109	17
110	36
111	44
112	59
113	46
114	37
115	26
116	42
117	36
118	48
119	27
120	55
121	77
122	56
123	65
124	33
125	68
126	84
127	57
128	48
129	75
130	59
131	74
132	69
133	107
134	73
135	90
136	75
137	68
138	102
139	67
140	62
141	90
142	115
143	65
144	101
145	85
146	85
147	111
148	105
149	88
150	86
151	127
152	127
153	91
154	155
155	117
156	113
157	140
158	135
159	123
160	93
161	129
162	167
163	141
164	122
165	151
166	105
167	156
168	152
169	174
170	129
171	154
172	147
173	193
174	135
175	135
176	150
177	161
178	186
179	172
180	167
181	175
182	161
183	208
184	179
185	200
186	159
187	167
188	158
189	201
190	187
191	191
192	206
193	178
194	253
195	175
196	183
197	205
198	168
199	220
200	200
201	223
202	194
203	201
204	233
205	220
206	206
207	219
208	229
209	216
210	182
211	200
212	195
213	210
214	233
215	229
216	246
217	169
218	179
219	188
220	199
221	185
222	198
223	231
224	290
225	193
226	194
227	200
228	199
229	170
230	209
231	191
232	259
233	205
234	150
235	164
236	222
237	201
238	201
239	173
240	134
241	228
242	201
243	212
244	245
245	203
246	182
247	240
248	196
249	210
250	198
251	254
252	163
253	210
254	186
255	209
256	176
257	210
258	171
259	184
260	174
261	184
262	209
263	215
264	210
265	156
266	208
267	209
268	159
269	230
270	195
271	171
272	188
273	232
274	199
275	183
276	150
277	195
278	194
279	163
280	178
281	200
282	207
283	178
284	156
285	211
286	184
287	193
288	201
289	149
290	185
291	194
292	215
293	178
294	194
295	178
296	193
297	142
298	198
299	160
300	180
301	156
302	179
303	177
304	152
305	181
306	181
307	180
308	177
309	144
310	188
311	162
312	187
313	151
314	154
315	194
316	166
317	177
318	167
319	186
320	153
321	171
322	172
323	169
324	176
325	192
326	157
327	155
328	163
329	168
330	130
331	214
332	113
333	175
334	175
335	160
336	151
337	158
338	165
339	168
340	141
341	120
342	189
343	114
344	151
345	134
346	121
347	133
348	171
349	136
350	137
351	122
352	150
353	126
354	141
355	144
356	161
357	131
358	97
359	143
360	159
361	179
362	174
363	141
364	157
365	126
366	136
367	104
368	180
369	174
370	154
371	127
372	156
373	159
374	134
375	107
376	171
377	118
378	155
379	137
380	107
381	120
382	129
383	119
384	142
385	121
386	70
387	121
388	130
389	114
390	156
391	133
392	169
393	139
394	162
395	120
396	103
397	138
398	127
